Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms)
07:30:00.000-07:00,07:45:00.000-07:00,,16.296875,,,,,,,,900000,
07:45:00.000-07:00,08:00:00.000-07:00,,16.296875,,,,,,,,900000,
08:00:00.000-07:00,08:15:00.000-07:00,,16.296875,,,,,,,,900000,
08:15:00.000-07:00,08:30:00.000-07:00,,16.296875,,,,,,,,900000,
08:30:00.000-07:00,08:45:00.000-07:00,,16.296875,,,,,,,,900000,
08:45:00.000-07:00,09:00:00.000-07:00,,16.296875,,,,,,,,900000,
09:00:00.000-07:00,09:15:00.000-07:00,,16.296875,,,,,,,,900000,
09:15:00.000-07:00,09:30:00.000-07:00,,16.296875,,,,,,,,900000,
09:30:00.000-07:00,09:45:00.000-07:00,,16.296875,,,,,,,,900000,
09:45:00.000-07:00,10:00:00.000-07:00,,16.296875,,,,1.1399999856948853,1.1399999856948853,1.1399999856948853,,900000,
10:00:00.000-07:00,10:15:00.000-07:00,,16.29687469425371,,,,,,,,900000,
10:15:00.000-07:00,10:30:00.000-07:00,,16.296873927231086,,,,,,,,900000,
10:30:00.000-07:00,10:45:00.000-07:00,5,16.296873927231086,96.02984619140625,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,161,900000,
10:45:00.000-07:00,11:00:00.000-07:00,3,18.147053458160748,108.92963862419128,,,0.3660033914040181,1.1216297149658203,0.282440721988678,189,692659,72735
11:00:00.000-07:00,11:15:00.000-07:00,3,19.700785636901855,135.05496406555176,,,0.5025639429890407,1.3169195652008057,0.29126718640327454,244,339050,175995
11:15:00.000-07:00,11:30:00.000-07:00,,15.290470538194445,,,,,,,17,844421,
11:30:00.000-07:00,11:45:00.000-07:00,,16.296875,,,,,,,,900000,
11:45:00.000-07:00,12:00:00.000-07:00,,16.296875,,,,0.5,0.5,0.5,,900000,
12:00:00.000-07:00,12:15:00.000-07:00,,16.296875,,,,,,,,900000,
12:15:00.000-07:00,12:30:00.000-07:00,,16.296875,,,,,,,,900000,
12:30:00.000-07:00,12:45:00.000-07:00,,16.296875,,,,,,,,900000,
12:45:00.000-07:00,13:00:00.000-07:00,,16.296875,,,,,,,,900000,
13:00:00.000-07:00,13:15:00.000-07:00,,16.296875,,,,,,,,900000,
13:15:00.000-07:00,13:30:00.000-07:00,,16.29687426671439,,,,,,,,900000,
13:30:00.000-07:00,13:45:00.000-07:00,,16.296874218450213,,,,,,,,900000,
13:45:00.000-07:00,14:00:00.000-07:00,4,32.43651908563148,171.43714714050293,,,0.5360976409550302,1.0825632810592651,0.2921355068683624,295,626205,273795
14:00:00.000-07:00,14:15:00.000-07:00,11,20.608436374648825,328.1907525706348,,,0.47255246552442665,1.0834341049194336,0.2929014563560486,542,826859,73141
14:15:00.000-07:00,14:30:00.000-07:00,10,22.552985086220154,384.97938928298555,,,0.5447089775835269,1.147462010383606,0.28391849994659424,635,554453,162392
14:30:00.000-07:00,14:45:00.000-07:00,5,23.05018022602867,221.2996502739889,,,0.6268604309945612,1.018788456916809,0.282440721988678,419,424041,199489
14:45:00.000-07:00,15:00:00.000-07:00,3,17.215487545724006,88.4980880022049,,,0.5761445586584126,0.8283958435058594,0.2832580506801605,168,680299,63550
15:00:00.000-07:00,15:15:00.000-07:00,,16.296873092651367,6.27646017074585,,,0.6177562475204468,0.6177562475204468,0.6177562475204468,11,900000,
15:15:00.000-07:00,15:30:00.000-07:00,3,16.296873092651367,81.59398472309113,,,0.5920344293117523,0.8702458739280701,0.31382298469543457,138,900000,
15:30:00.000-07:00,15:45:00.000-07:00,,16.296873092651367,,,,,,,,900000,
15:45:00.000-07:00,16:00:00.000-07:00,2,11.567557001654308,59.79423720208663,,,0.32727409189414025,0.3760456144809723,0.2879970371723175,145,638822,
16:00:00.000-07:00,16:15:00.000-07:00,7,31.819698314504087,276.5506595912789,,,0.6515061270959058,1.0201419591903687,0.28712326288223267,455,420920,314031
16:15:00.000-07:00,16:30:00.000-07:00,,11.956274523669014,,,,,,,26,210633,
16:30:00.000-07:00,16:45:00.000-07:00,,18.175484920666822,3.138230085372925,,,,,,6,457234,31869
16:45:00.000-07:00,17:00:00.000-07:00,,16.296873092651367,,,,,,,,900000,
17:00:00.000-07:00,17:15:00.000-07:00,,16.296873092651367,,,,,,,,900000,
17:15:00.000-07:00,17:30:00.000-07:00,,16.296873092651367,,,,,,,21,900000,
17:30:00.000-07:00,17:45:00.000-07:00,3,16.296873092651367,67.56951971404864,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,109,900000,
17:45:00.000-07:00,18:00:00.000-07:00,5,16.296873092651367,173.41195420868087,,,0.930324220952416,1.1498287916183472,0.674530565738678,290,900000,
18:00:00.000-07:00,18:15:00.000-07:00,,16.296873092651367,,,,,,,,900000,
18:15:00.000-07:00,18:30:00.000-07:00,,16.296873092651367,,,,,,,7,900000,
18:30:00.000-07:00,18:45:00.000-07:00,,16.296874061656528,,,,,,,18,900000,
18:45:00.000-07:00,19:00:00.000-07:00,,16.296875,,,,,,,,900000,
19:00:00.000-07:00,19:15:00.000-07:00,,16.296875,,,,,,,,900000,
19:15:00.000-07:00,19:30:00.000-07:00,,16.296875,,,,,,,,900000,
19:30:00.000-07:00,19:45:00.000-07:00,,16.296874874425338,,,,,,,,900000,
19:45:00.000-07:00,20:00:00.000-07:00,,16.296874752824166,,,,,,,,900000,
20:00:00.000-07:00,20:15:00.000-07:00,,16.296874752824166,,,,,,,,900000,
20:15:00.000-07:00,20:30:00.000-07:00,7,20.167924908363943,172.06040938208798,,,0.5002712146476433,0.692581057548523,0.3368123471736908,292,834331,65669
20:30:00.000-07:00,20:45:00.000-07:00,3,23.39389537070859,141.76260738064548,,,0.3466202945094283,0.6149954199790955,0.2719799280166626,254,163871,265089
20:45:00.000-07:00,21:00:00.000-07:00,,16.296876907348633,,,,,,,,900000,
21:00:00.000-07:00,21:15:00.000-07:00,1,16.296876907348633,28.24407196044922,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,45,900000,
21:15:00.000-07:00,21:30:00.000-07:00,,16.296876907348633,,,,,,,,900000,
21:30:00.000-07:00,21:45:00.000-07:00,,16.296876907348633,,,,,,,,900000,
21:45:00.000-07:00,22:00:00.000-07:00,,16.296876907348633,,,,1.2000000476837158,1.2000000476837158,1.2000000476837158,,900000,
22:00:00.000-07:00,22:15:00.000-07:00,,16.296876907348633,,,,,,,,900000,
22:15:00.000-07:00,22:30:00.000-07:00,,16.296876907348633,,,,,,,,900000,
22:30:00.000-07:00,22:45:00.000-07:00,,16.296876907348633,,,,,,,,900000,
22:45:00.000-07:00,23:00:00.000-07:00,,16.296876907348633,,,,,,,,900000,
23:00:00.000-07:00,23:15:00.000-07:00,,16.296876907348633,,,,,,,,900000,
23:15:00.000-07:00,23:30:00.000-07:00,,16.296876907348633,,,,,,,,900000,
23:30:00.000-07:00,23:45:00.000-07:00,,16.296876907348633,,,,,,,,900000,
23:45:00.000-07:00,00:00:00.000-07:00,,16.296876907348633,,,,,,,,900000,
