Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms)
12:00:00.000-07:00,12:15:00.000-07:00,,16.29687547448731,24.47819435596466,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,40,900000,
12:15:00.000-07:00,12:30:00.000-07:00,2,13.541277232283477,64.64754247665405,,,0.34069613614325495,0.4081479012966156,0.2929014563560486,129,468734,65584
12:30:00.000-07:00,12:45:00.000-07:00,1,20.21129927112896,35.77582240104675,,,0.6698682308197021,0.6698682308197021,0.6698682308197021,92,833596,66404
12:45:00.000-07:00,13:00:00.000-07:00,,16.296873092651367,,,,,,,7,900000,
13:00:00.000-07:00,13:15:00.000-07:00,3,16.296873092651367,147.24660762237423,,,0.8410013318061829,0.8410013318061829,0.8410013318061829,238,900000,
13:15:00.000-07:00,13:30:00.000-07:00,,16.296873092651367,7.924357810746501,,,,,,17,900000,
13:30:00.000-07:00,13:45:00.000-07:00,,16.296873092651367,,,,,,,,900000,
13:45:00.000-07:00,14:00:00.000-07:00,,16.296873092651367,,,,,,,,900000,
14:00:00.000-07:00,14:15:00.000-07:00,,16.296873092651367,,,,,,,,900000,
14:15:00.000-07:00,14:30:00.000-07:00,,16.296873092651367,,,,,,,,900000,
14:30:00.000-07:00,14:45:00.000-07:00,,16.296873092651367,,,,,,,,900000,
14:45:00.000-07:00,15:00:00.000-07:00,,16.296873092651367,,,,,,,1,900000,
15:00:00.000-07:00,15:15:00.000-07:00,,16.296873092651367,1.2552920579910278,,,,,,4,900000,
15:15:00.000-07:00,15:30:00.000-07:00,,16.296873092651367,,,,,,,,900000,
15:30:00.000-07:00,15:45:00.000-07:00,,16.296873092651367,,,,,,,,900000,
15:45:00.000-07:00,16:00:00.000-07:00,,16.296873092651367,15.063504338264465,,,0.29014071822166443,0.29014071822166443,0.29014071822166443,34,900000,
16:00:00.000-07:00,16:15:00.000-07:00,,16.296873092651367,,,,,,,8,900000,
16:15:00.000-07:00,16:30:00.000-07:00,,16.296873092651367,1.2552920579910278,,,,,,20,900000,
16:30:00.000-07:00,16:45:00.000-07:00,,16.296873092651367,,,,,,,,900000,
16:45:00.000-07:00,17:00:00.000-07:00,,16.296873092651367,,,,,,,,900000,
17:00:00.000-07:00,17:15:00.000-07:00,3,16.296873092651367,63.84603769070541,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,102,900000,
17:15:00.000-07:00,17:30:00.000-07:00,5,16.296873092651367,120.68189352267349,,,0.47188979387283325,0.47188979387283325,0.47188979387283325,192,900000,
17:30:00.000-07:00,17:45:00.000-07:00,1,16.296873092651367,23.222902297973633,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,40,900000,
17:45:00.000-07:00,18:00:00.000-07:00,,16.296873092651367,,,,,,,,900000,
18:00:00.000-07:00,18:15:00.000-07:00,,16.296873092651367,,,,,,,,900000,
18:15:00.000-07:00,18:30:00.000-07:00,,16.296873092651367,,,,,,,,900000,
18:30:00.000-07:00,18:45:00.000-07:00,,16.296873092651367,,,,,,,,900000,
18:45:00.000-07:00,19:00:00.000-07:00,,16.296873092651367,,,,,,,,900000,
19:00:00.000-07:00,19:15:00.000-07:00,,16.296873092651367,,,,,,,,900000,
19:15:00.000-07:00,19:30:00.000-07:00,,16.296873092651367,,,,,,,,900000,
19:30:00.000-07:00,19:45:00.000-07:00,,16.29687343150716,,,,,,,,900000,
19:45:00.000-07:00,20:00:00.000-07:00,,16.296873516289846,,,,,,,,900000,
20:00:00.000-07:00,20:15:00.000-07:00,,16.296873516289846,,,,,,,,900000,
20:15:00.000-07:00,20:30:00.000-07:00,,4.384293559175736,,,,,,,,242124,
20:30:00.000-07:00,20:45:00.000-07:00,,,,,,,,,,,
20:45:00.000-07:00,21:00:00.000-07:00,,,,,,,,,,,
21:00:00.000-07:00,21:15:00.000-07:00,,,,,,,,,,,
21:15:00.000-07:00,21:30:00.000-07:00,,,,,,,,,,,
21:30:00.000-07:00,21:45:00.000-07:00,,,,,,,,,,,
21:45:00.000-07:00,22:00:00.000-07:00,,,,,,,,,,,
22:00:00.000-07:00,22:15:00.000-07:00,,,,,,,,,,,
22:15:00.000-07:00,22:30:00.000-07:00,,,,,,,,,,,
22:30:00.000-07:00,22:45:00.000-07:00,,,,,,,,,,,
22:45:00.000-07:00,23:00:00.000-07:00,,,,,,,,,,,
23:00:00.000-07:00,23:15:00.000-07:00,,,,,,,,,,,
23:15:00.000-07:00,23:30:00.000-07:00,,,,,,,,,,,
23:30:00.000-07:00,23:45:00.000-07:00,,,,,,,,,,,
23:45:00.000-07:00,00:00:00.000-07:00,,,,,,,,,,,
