Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms)
11:45:00.000-07:00,12:00:00.000-07:00,3,11.144654869801524,93.51925659179688,,,0.650641654821853,0.8186875581741333,0.4706193506717682,167,615467,
12:00:00.000-07:00,12:15:00.000-07:00,,16.29687600280985,,,,,,,6,900000,
12:15:00.000-07:00,12:30:00.000-07:00,,11.346156193129113,19.457027435302734,,,0.4544389545917511,0.4544389545917511,0.4544389545917511,70,274669,
12:30:00.000-07:00,12:45:00.000-07:00,,16.296874737872233,,,,,,,,,
12:45:00.000-07:00,13:00:00.000-07:00,2,20.819206400212767,70.92400050163269,,,0.5613356561298017,0.7584313750267029,0.35417476296424866,119,31048,98334
13:00:00.000-07:00,13:15:00.000-07:00,4,16.67252219330119,196.13238384643344,,,0.44731711988603506,1.1337051391601562,0.2719799280166626,412,308796,143805
13:15:00.000-07:00,13:30:00.000-07:00,8,25.784522793524555,235.9798428781912,,,0.4585088472992189,0.5917662382125854,0.3033622205257416,410,524725,211315
13:30:00.000-07:00,13:45:00.000-07:00,4,17.983860646505505,149.3797538280487,,,0.39853699988414415,0.8010377287864685,0.25029346346855164,285,559718,101858
13:45:00.000-07:00,14:00:00.000-07:00,12,38.932234920747675,460.00946068763733,,,0.5930230528108791,1.163234829902649,0.3033622205257416,748,167591,465866
14:00:00.000-07:00,14:15:00.000-07:00,11,8.919985545465368,303.9187927246094,,,0.44337197052707006,0.7763147354125977,0.26070863008499146,531,492609,
14:15:00.000-07:00,14:30:00.000-07:00,4,21.540051495199034,192.00811862945557,1.0,1,0.5103560276247425,1.322339415550232,0.3033622205257416,307,811054,88946
14:30:00.000-07:00,14:45:00.000-07:00,2,14.461797033110017,81.10789132118225,,,0.3704782857078411,0.48659807443618774,0.255252480506897,211,478335,75274
14:45:00.000-07:00,15:00:00.000-07:00,5,25.47133281523128,217.28935825824738,,,0.5638311780613952,1.121716856956482,0.31382301449775696,374,398303,236959
15:00:00.000-07:00,15:15:00.000-07:00,9,26.595907601504127,308.9891969280644,,,0.72870255047668,1.0146803855895996,0.31382298469543457,531,188166,300934
15:15:00.000-07:00,15:30:00.000-07:00,4,22.544274828395878,239.85192283817096,2.0,2,1.1459782113021924,1.5908522605895996,0.37388673424720764,357,591638,153540
15:30:00.000-07:00,15:45:00.000-07:00,10,11.570156680331003,374.1785372971879,,,0.5126354828358749,0.8895860910415649,0.2615191638469696,606,217115,99133
15:45:00.000-07:00,16:00:00.000-07:00,13,15.795386529885729,454.98830999464394,,,0.5994868419410082,1.010640025138855,0.25295552611351013,728,,204987
16:00:00.000-07:00,16:15:00.000-07:00,14,,508.39617758504795,,,0.5916285285002425,1.0136845111846924,0.2924511134624481,816,,
16:15:00.000-07:00,16:30:00.000-07:00,11,1.466139316558838,447.8676540659541,,,0.6044862361786981,1.15304434299469,0.2719799280166626,729,80968,
16:30:00.000-07:00,16:45:00.000-07:00,5,,264.29594086262955,,,0.5283021007143056,1.253659725189209,0.31382301449775696,479,,
16:45:00.000-07:00,17:00:00.000-07:00,3,10.61105728149414,148.69033841325648,,,0.44031067639044813,0.6924891471862793,0.28242549300193787,321,585999,
17:00:00.000-07:00,17:15:00.000-07:00,3,,123.75074250344113,,,0.34372924882339684,0.6777267456054688,0.27382177114486694,282,,
17:15:00.000-07:00,17:30:00.000-07:00,8,12.053352057933807,231.73692219024588,,,0.46063553897022635,0.9368388652801514,0.31382298469543457,397,362236,71301
17:30:00.000-07:00,17:45:00.000-07:00,10,14.611570580906754,327.06432247161865,,,0.47289784310599425,1.1603933572769165,0.3033622205257416,562,405647,94299
17:45:00.000-07:00,18:00:00.000-07:00,7,45.97057367949974,235.99490666389465,,,0.479346151851602,0.8193591237068176,0.28304100036621094,436,,596590
18:00:00.000-07:00,18:15:00.000-07:00,10,20.80785944470764,344.50170071401766,1.0,1,0.5418331843822591,1.3290246725082397,0.28315702080726624,581,68266,253995
18:15:00.000-07:00,18:30:00.000-07:00,7,12.480686759859315,244.29488627633876,,,0.4870098736708033,0.6788018941879272,0.28220850229263306,430,,161970
18:30:00.000-07:00,18:45:00.000-07:00,7,6.210249900817871,213.47814580751412,,,0.4920573740260554,0.6908974647521973,0.31382298469543457,392,342963,
18:45:00.000-07:00,19:00:00.000-07:00,7,21.27630643104161,244.82113062003958,1.0,1,0.4970711547481859,1.166953682899475,0.31382298469543457,402,541312,148912
19:00:00.000-07:00,19:15:00.000-07:00,7,30.265123953413497,247.01979221760755,,,0.5073529369837791,0.9589036703109741,0.2825424075126648,475,424797,292946
19:15:00.000-07:00,19:30:00.000-07:00,4,24.220252342448525,146.48017271380675,,,0.4526276520471019,0.651658296585083,0.2510583996772766,294,765586,134414
19:30:00.000-07:00,19:45:00.000-07:00,13,40.55059079692485,442.6339797427929,,,0.5659913061302523,1.3034776449203491,0.27335646748542786,718,232831,471537
19:45:00.000-07:00,20:00:00.000-07:00,,15.736062733054618,,,,,,,5,,
20:00:00.000-07:00,20:15:00.000-07:00,,24.29563515281815,20.08467346429825,,,0.3492695987224579,0.3492695987224579,0.3492695987224579,75,395354,135692
20:15:00.000-07:00,20:30:00.000-07:00,,16.296875008835368,,,,,,,,,
20:30:00.000-07:00,20:45:00.000-07:00,1,22.30160451195894,36.40346908569336,,,0.6561498641967773,0.8296277523040771,0.48267197608947754,79,545703,101865
20:45:00.000-07:00,21:00:00.000-07:00,,16.296875,,,,,,,,900000,
21:00:00.000-07:00,21:15:00.000-07:00,,16.296875,,,,0.7621016502380371,0.7621016502380371,0.7621016502380371,6,900000,
21:15:00.000-07:00,21:30:00.000-07:00,,16.296875,,,,,,,,900000,
21:30:00.000-07:00,21:45:00.000-07:00,,16.296875199794496,,,,,,,,900000,
21:45:00.000-07:00,22:00:00.000-07:00,3,23.7312782517451,97.91278076171875,,,0.41352412328643395,0.6585547924041748,0.25001242756843567,160,615513,163334
22:00:00.000-07:00,22:15:00.000-07:00,,20.27031623057532,19.45702624320984,,,0.3675253565771405,0.6405373215675354,0.26238763332366943,51,832594,67406
22:15:00.000-07:00,22:30:00.000-07:00,,16.296873092651367,,,,,,,,900000,
22:30:00.000-07:00,22:45:00.000-07:00,,16.296873092651367,,,,,,,,900000,
22:45:00.000-07:00,23:00:00.000-07:00,,16.296873092651367,,,,,,,,900000,
23:00:00.000-07:00,23:15:00.000-07:00,,16.296873092651367,,,,,,,,900000,
23:15:00.000-07:00,23:30:00.000-07:00,,16.296873092651367,,,,,,,,900000,
23:30:00.000-07:00,23:45:00.000-07:00,,16.296873092651367,,,,,,,,900000,
23:45:00.000-07:00,00:00:00.000-07:00,,16.296873092651367,,,,,,,,900000,
