Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms)
14:30:00.000-07:00,14:45:00.000-07:00,2,16.296873092651367,42.88290023803711,,,0.6433683931827545,0.9187960624694824,0.3679407238960266,73,900000,
14:45:00.000-07:00,15:00:00.000-07:00,,16.296873306186882,21.967610836029053,,,0.40889523923397064,0.5562713146209717,0.2615191638469696,35,900000,
15:00:00.000-07:00,15:15:00.000-07:00,,16.296874466154712,,,,,,,23,900000,
15:15:00.000-07:00,15:30:00.000-07:00,,15.93341795028287,,,,,,,11,879928,
15:30:00.000-07:00,15:45:00.000-07:00,,10.030109717866326,2.5105841159820557,,,,,,81,553916,
15:45:00.000-07:00,16:00:00.000-07:00,2,11.70919807465314,73.43458557128906,,,0.5246506850992527,0.6805793642997742,0.38177916407585144,166,265529,89560
16:00:00.000-07:00,16:15:00.000-07:00,,16.296875,1.8829381465911865,,,,,,31,900000,
16:15:00.000-07:00,16:30:00.000-07:00,,16.296875,,,,,,,13,900000,
16:30:00.000-07:00,16:45:00.000-07:00,,16.296875,,,,,,,15,900000,
16:45:00.000-07:00,17:00:00.000-07:00,,16.296875,15.063505172729492,,,0.2510583996772766,0.2510583996772766,0.2510583996772766,35,900000,
17:00:00.000-07:00,17:15:00.000-07:00,,16.296875,,,,,,,,900000,
17:15:00.000-07:00,17:30:00.000-07:00,,16.296875,,,,,,,,900000,
17:30:00.000-07:00,17:45:00.000-07:00,,16.296875,,,,,,,,900000,
17:45:00.000-07:00,18:00:00.000-07:00,,16.296875,,,,,,,,900000,
18:00:00.000-07:00,18:15:00.000-07:00,,16.296875,,,,,,,,900000,
18:15:00.000-07:00,18:30:00.000-07:00,,16.296875,,,,,,,,900000,
18:30:00.000-07:00,18:45:00.000-07:00,,16.296875,,,,,,,,900000,
18:45:00.000-07:00,19:00:00.000-07:00,,16.296875,,,,,,,,900000,
19:00:00.000-07:00,19:15:00.000-07:00,,16.296875,,,,,,,,900000,
19:15:00.000-07:00,19:30:00.000-07:00,,16.296875,,,,,,,,900000,
19:30:00.000-07:00,19:45:00.000-07:00,,16.296875,,,,,,,,900000,
19:45:00.000-07:00,20:00:00.000-07:00,,16.296875,1.8829381465911865,,,,,,7,900000,
20:00:00.000-07:00,20:15:00.000-07:00,,16.296875,,,,,,,,900000,
20:15:00.000-07:00,20:30:00.000-07:00,,16.296875,,,,,,,,900000,
20:30:00.000-07:00,20:45:00.000-07:00,,16.296875,,,,,,,,900000,
20:45:00.000-07:00,21:00:00.000-07:00,,16.296875,,,,,,,,900000,
21:00:00.000-07:00,21:15:00.000-07:00,,16.296875,,,,,,,,900000,
21:15:00.000-07:00,21:30:00.000-07:00,,16.296875,,,,,,,,900000,
21:30:00.000-07:00,21:45:00.000-07:00,,16.296875,,,,,,,10,900000,
21:45:00.000-07:00,22:00:00.000-07:00,,16.296875,,,,0.9159485697746277,0.9159485697746277,0.9159485697746277,,900000,
22:00:00.000-07:00,22:15:00.000-07:00,,16.296875,,,,,,,,900000,
22:15:00.000-07:00,22:30:00.000-07:00,,16.296875,,,,,,,,900000,
22:30:00.000-07:00,22:45:00.000-07:00,,16.296875,,,,,,,,900000,
22:45:00.000-07:00,23:00:00.000-07:00,,16.296875,,,,,,,,900000,
23:00:00.000-07:00,23:15:00.000-07:00,,16.296875,,,,,,,,900000,
23:15:00.000-07:00,23:30:00.000-07:00,,16.296875,,,,,,,,900000,
23:30:00.000-07:00,23:45:00.000-07:00,,16.296875,,,,,,,,900000,
23:45:00.000-07:00,00:00:00.000-07:00,,16.296875,,,,,,,,900000,
